code,product_name,countries_en,brands,abbreviated_product_name,generic_name,quantity,ecoscore_score,ecoscore_grade,nutrient_levels_tags,main_category_en,nutriscore_score,nutriscore_grade,nova_group,food_groups_en
3596710519781,Mini galettes de riz chocolat au lait biologiques,"France,World","Auchan Bio,Auchan",Auchan bio mini galettes de riz cho,Mini galettes de riz nappées de chocolat au lait issues de l'agriculture biologique,0.06 kg,63.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Puffed rice cakes with milk chocolate,18.0,d,4.0,"Cereals and potatoes,Cereals"
3596710519798,Mini galettes de riz chocolat noir biologiques,"France,World","Auchan Bio,Auchan",Auchan bio mini galettes de riz cho,Mini galettes de riz nappées de chocolat noir issues de l'agriculture biologique,60 g,63.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Puffed rice cakes with black chocolate,14.0,d,3.0,"Cereals and potatoes,Cereals"
3596710519804,Pulpe de tomates,"France,World",Pouce,Pouce pulpe de tomates 400g,Pulpe de tomates,0.4 kg,77.0,b,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Tomato pulps,-5.0,a,1.0,"Fruits and vegetables,Vegetables"
3596710519811,Palets legumes du soleil,"France,World","Auchan, Veggie",Auchan veggie palets aux legumes du,Préparation frite à base de légumes,0.2 kg,,unknown,,,,unknown,,
3596710519828,Nems aux legumes et curry,"France,World","Auchan, Veggie",Auchan veggie nems aux legumes et c,Galettes de riz frites garnies d'une farce à base de légumes et curry,0.2 kg,,unknown,,,,unknown,4.0,
3596710519835,Samossas aux legumes et curry,France,"Auchan, Veggie",Auchan veggie samossas aux legumes,"Galettes de blé frites garnies d'une farce à base de légumes et curry, accompagnées d'une sauce aux tomates confites",0.15 kg,,unknown,,,,unknown,4.0,
3596710519866,Coquillettes,France,Auchan Bio,Auchan biod francais coquilettes 4,Pâtes alimentaires de qualité supérieure issues de l'agriculture biologique.,0.4 kg,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",fr:Coquillettes,-4.0,a,1.0,"Cereals and potatoes,Cereals"
3596710519873,Spaghetti,France,Auchan Bio,Auchan biod francais spaghetti 400,Pâtes alimentaires de qualité supérieure issues de l'agriculture biologique.,0.4 kg,,unknown,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",Spaghetti,-4.0,a,1.0,"Cereals and potatoes,Cereals"
3596710519880,Torsades au blé complet,France,Auchan Bio,Auchan biod francais torsade ble c,Pâtes complètes issues de l'agriculture biologiques,0.4 kg,,unknown,,,,unknown,,
3596710519927,Lasagnes à la bolognaise,"France,World",Pouce,Pouce lasagnes a la bolognaise 100,"Lasagnes à la bolognaise aux viandes de bœuf et de porc, surgelées.",1 kg,29.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Bolognese lasagne,1.0,b,4.0,"Composite foods,One-dish meals"
3596710519934,Barres fourrées,"France,World",Auchan,Auchan barre fourre choco caramel 1,6 biscuits avec barre de chocolat au lait fourree au caramel,0.12 kg,45.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Biscuits,23.0,e,4.0,"Sugary snacks,Biscuits and cakes"
3596710519941,Vendome œuf avec poussin decore 200g,"France,World",Vendome,Vendome œuf avec poussin decore 200,Moulage en chocolat au lait extra fin décoré,0.2 kg,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Easter food,24.0,e,4.0,"Sugary snacks,Chocolate products"
3596710519958,Vendome cloche motifs orange sur socle 200g,"France,World",Vendome,Vendome cloche motifs orange sur so,Moulage en chocolat au lait extra fin décoré,0.2 kg,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Easter food,24.0,e,4.0,
3596710519965,Vendome oeuf avec canard 140g,"France,World",Vendome,Vendome oeuf avec canard 140g,Moulage en chocolat au lait extra fin décoré,0.14 kg,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Easter food,24.0,e,4.0,
3596710520084,Auchan gel desodorisant fleur blanche 150g fr hu pl,France,Auchan,Auchan gel desodorisant fleur blanc,Auchan gel desodorisant fleur blanche 150g fr hu pl,1 pièce,,unknown,,,,unknown,,
3596710520183,Amaretto,"France,World",Via Manzoni,Via manzoni amaretto 21° 70cl,Liqueur,0.7 l,18.0,e,,Liqueurs,,not-applicable,4.0,Alcoholic beverages
3596710520190,Le crémeux,"France,World",Auchan,Auchan le cremeux 200g,Fromage à pâte molle,0.2 kg,55.0,c,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Cow cheeses,14.0,d,4.0,"Milk and dairy products,Cheese"
3596710520220,Céréales fourrées cacao noisette,"France,World","Auchan, Santé",Auchan sans gluten cereales fourree,Céréales fourrées au cacao et aux noisettes issues de l'agriculture biologique.,0.375 kg,25.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Filled cereals,17.0,d,3.0,"Cereals and potatoes,Breakfast cereals"
3596710520305,Mousse chocolat noir,"Belgium,France,World",Auchan,Auchan mousse chocolat noir 4x60g,Dessert lacté : mousse au chocolat noir,0.24 kg,22.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",fr:Mousses au chocolat noir,2.0,b,4.0,"Milk and dairy products,Dairy desserts"
3596710520312,Mousse chocolat lait,"France,World",Auchan,Auchan mousse chocolat lait 4x60g,Dessert lacté : mousse au chocolat au lait,0.24 kg,27.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Chocolate mousses,2.0,b,4.0,"Milk and dairy products,Dairy desserts"
3596710520329,Mousse chocolat lait,"France,World",Auchan,Auchan mousse chocolat lait 8x60g,Dessert lacté : mousse au chocolat au lait,0.48 kg,22.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Chocolate mousses,2.0,b,4.0,"Milk and dairy products,Dairy desserts"
3596710520336,Speck alto adige igp,"France,World","Auchan, Tavola in Italia",Auchan tavola in italia speck igp 7,Speck Alto Adige IGP - Jambon cru fumé,0.07 kg,,unknown,,,,unknown,4.0,
3596710520343,Salame ventricina,"France,World","Auchan, Tavola in Italia",Auchan tavola in italia salame vent,"Saucisson sec pur porc, goût fumé, tranché",0.08 kg,,unknown,,,,unknown,4.0,
3596710520398,Pouce cereales soufflees chocolat 750g,"France,World",Pouce,Pouce cereales soufflees chocolat 7,Pouce cereales soufflees chocolat 750g,0.75 kg,,unknown,,,,unknown,,
3596710520404,Boules de maïs,"France,World",Pouce,Pouce boules de mais au miel 750g,"Boules de maïs extrudées enrobées de miel, aromatisées",0.75 kg,25.0,d,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Breakfast cereals,11.0,d,4.0,"Cereals and potatoes,Breakfast cereals"
3596710520411,Blé soufflé au miel,"France,World",Pouce,Pouce ble souffle au miel 750g,Blé soufflé enrobé avec sucre et miel,0.75 kg,,unknown,,,,unknown,4.0,
3596710520428,Auchan coeur chocolat blanc,"France,World",Auchan,Auchan cereales coeur chocolat blan,Céréales pour petit déjeuner chocolatées au fourrage au chocolat blanc,0.4 kg,25.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-high-quantity,en:salt-in-moderate-quantity",Filled cereals,9.0,c,4.0,"Cereals and potatoes,Breakfast cereals"
3596710520435,Duo choco caramel,"France,World",Auchan,Auchan cereales duo chocolat carame,"Mélange de céréales extrudées au caramel et au chocolat, aromatisées.",0.375 kg,,unknown,,,,unknown,4.0,
3596710520442,Auchan cereales mini cookies 375g,"France,World",Auchan,Auchan mini cookies 375g,Céréales extrudées cacaotées en forme de cookies,0.375 kg,,unknown,,,,unknown,4.0,
3596710520640,Boisson végétale Noisette au chocolat,"France,World",Auchan,Auchan boisson noisette chocolat bk,"Boisson a base de noisette, au chocolat, aromatisee, source de calcium et de vitamines b2, b12, d, e, sterilisee uht",1 l,64.0,b,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Hazelnut-based drinks,1.0,b,4.0,"Beverages,Plant-based milk substitutes"
3596710520657,COQUE Non-OGM x6,"France,World",Auchan,Auchan oeufs date du jour de ponte,6 œufs frais de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf) datés du jour de ponte.,6 pièces,,unknown,,,,unknown,,
3596710520671,Oeufs coqueX6,"France,World",Auchan,Auchan oeufs djp sol coque sans ogm,"6 œufs de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf), datés du jour de ponte. Oeufs de calibres différents. Poids net minimal des oeufs: 68g.",6 pièces,,unknown,,,,unknown,,
3596710520688,Oeufs Coque sans OGM*x6,"France,World",Auchan,Auchan oeufs djp sol coque sans ogm,"6 Oeufs frais, de catégorie A, de poules élevées au sol (code commençant par 2 sur l'oeuf), datés du jour de ponte. Oeufs de calibres différents. Poids net minimal: 63 g. Issus d'animaux nourris sans OGM (<0.9%)",6 pièces,30.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Barn chicken eggs,-1.0,a,,"Fish‚ Meat‚ Eggs,Eggs"
3596710520695,DJP Sol Non-OGM x12,"France,World",Auchan,Auchan oeufs dates du jour de ponte,12 œufs de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf) datés du jour de ponte. Calibre moyen ou gros,12 pièces,,unknown,,,,unknown,,
3596710520701,Oeufs,"France,World",Auchan,Auchan oeufs djp sol sans ogm x12,Auchan oeufs djp sol sans ogm x12,12 pièces,30.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Eggs,-1.0,a,,"Fish‚ Meat‚ Eggs,Eggs"
3596710520718,OEUFS DE POULES ELEVEES AU SOLDatés du jour de ponteSANS OGM*X12,"France,World",Auchan,Auchan oeufs dates du jour de ponte,12 œufs de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf). Calibre Moyen ou Gros (mention indiquée sur le couvercle de la boîte),12 pièces,30.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Chicken eggs,-1.0,a,,"Fish‚ Meat‚ Eggs,Eggs"
3596710520725,Oeufs de poules elevees au soldates du jour de pontesans ogm*x12,"France,World",Auchan,Auchan oeufs dates du jour de ponte,"12 Oeufs frais, de catégorie A, de poules élevées au sol (code commençant par 2 sur l'oeuf), datés du jour de ponte. Calibre Moyen ou Gros (mention indiquée sur le couvercle de la boite). Issus d'animaux nourris sans OGM (<0.9%)",12 pièces,,unknown,,,,unknown,,
3596710520732,DJP Sol Non-OGM x18,"France,World",Auchan,Auchan oeufs dates du jour de ponte,"18 œufs de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf), datés du jour de ponte. Calibre moyen ou gros.",18 pièces,,unknown,,,,unknown,,
3596710520749,Auchan oeufs dates du jour de ponte sol x18,"France,World",Auchan,Auchan oeufs dates du jour de ponte,Auchan oeufs dates du jour de ponte sol x18,18 pièces,,unknown,,,,unknown,,
3596710520756,OEUFS DE POULEES ELEVEES AU SOLDatés du jour de ponteSANS OGM*X18,"France,World",Auchan,Auchan oeufs dates du jour de ponte,18 œufs de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf). Calibre Moyen ou Gros (mention indiquée sur le couvercle de la boîte),18 pièces,,unknown,,,,unknown,,
3596710520763,Oeufs de poules elevees au soldates du jour de pontesans ogm*x18,"France,World",Auchan,Auchan oeufs dates du jour de ponte,"18 Oeufs frais, de catégorie A, de poules élevées au sol (code commençant par 2 sur l'oeuf), datés du jour de ponte. Calibre Moyen ou Gros (mention indiquée sur le couvercle de la boite). Issus d'animaux nourris sans OGM (<0.9%)",18 pièces,,unknown,,,,unknown,,
3596710520770,DJP Sol Non-OGM x6,"France,World",Auchan,Auchan oeufs dates du jour de ponte,6 œufs de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf) datés du jour de ponte.,6 pièces,,unknown,,,,unknown,,
3596710520787,Oeuf,"France,World",Auchan,Auchan oeufs dates du jour de ponte,Auchan oeufs dates du jour de ponte sol x6,6 pièces,,unknown,,,,unknown,,
3596710520794,Oeufs de poules elevees au soldates du jour de pontesans ogm*x6,"France,World",Auchan,Auchan oeufs dates du jour de ponte,"6 œufs de catégorie A de poules élevées au sol (code commençant par 2 sur l'œuf), datés du jour de ponte. Calibre Moyen ou Gros (mention indiquée sur le couvercle de la boîte)",6 pièces,30.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Chicken eggs,-1.0,a,,"Fish‚ Meat‚ Eggs,Eggs"
3596710520800,Oeufs de poules elevees au soldates du jour de pontesans ogm*x6,"France,World",Auchan,Auchan oeufs dates du jour de ponte,"6 Oeufs frais, de catégorie A, de poules élevées au sol (code commençant par 2 sur l'oeuf), datés du jour de ponte. Calibre Moyen ou Gros (mention indiquée sur le couvercle de la boite). Issus d'animaux nourris sans OGM (<0.9%)",6 pièces,,unknown,,,,unknown,,
3596710520848,Œufs,"France,World",Auchan,Auchan oeufs plein air sans antibio,Auchan oeufs plein air sans antibiotique x18,18 pièces,,unknown,,,,unknown,,
3596710520855,Oeuf,"France,World","Auchan, Pouce",Pouce oeufs sol x6,"6 œufs frais de catégorie A, poules élevées au sol (code commençant par 2),datés du jour de ponte. Calibre moyen ou gros",6 pièces,35.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Cage chicken eggs,-1.0,a,,"Fish‚ Meat‚ Eggs,Eggs"
3596710520862,Eggs,"France,World","Auchan, Pouce",Pouce oeufs sol x6,"6 œufs frais de catégorie A, œufs de poules élevées au sol (code commençant par 2 sur l'œuf), Calibre Moyen ou Gros.",6 pièces,35.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Chicken eggs,-1.0,a,1.0,"Fish‚ Meat‚ Eggs,Eggs"
3596710520879,œufs frais x6œufs français,"France,World",Pouce,Pouce oeufs sol x6,"6 œufs frais de catégorie A, œufs de poules élevées au sol (code commençant par 2 sur l'œuf). Calibre moyen ou gros (mention indiquée sur le couvercle de la boîte)",6 pièces,35.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Cage chicken eggs,-1.0,a,,"Fish‚ Meat‚ Eggs,Eggs"
3596710520886,6 œufs,"France,World",Pouce,Pouce oeufs sol x6,Pouce oeufs sol x6,6 pièces,,unknown,,,,unknown,,
3596710520909,"Jambon supérieur sans couenne, sans nitrite","France,World",Auchan,Auchan jambon sup decouenne et degr,JAMBON CUIT SUPERIEUR DECOUENNE DEGRAISSE A TENEUR REDUITE EN SEL -25%**Par rapport à la moyenne de la catégorie jambon cuit supérieurJambon cuit supérieur découenné dégraissé - 4 Tranches* Teneur réduite de 25% en sel par rapport à la catégorie jambon cuit de qualité supérieure** Par rapport au poids plastique des barquettes de jambon Auchan composées à 100% de plastique,0.16 kg,36.0,d,"en:fat-in-moderate-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",White hams with less salt,2.0,b,4.0,"Fish‚ Meat‚ Eggs,Processed meat"
3596710520916,Lait demi  écrémé,"France,World",Auchan,Auchan lait demi-ecreme bt 10x1l pr,Auchan lait demi-ecreme bt 10x1l promo,10 l,46.0,c,"en:fat-in-low-quantity,en:saturated-fat-in-low-quantity,en:sugars-in-low-quantity,en:salt-in-low-quantity",ESL milks,0.0,b,,"Milk and dairy products,Milk and yogurt"
3596710520930,Tarte bacon poulet cheddar,"France,World",Auchan,Auchan tarte poulet bacon cheddar 5,"Pâte (30%) garnie d'une préparation à base de tomates 29%, fromages 25%, bacon cuit fumé grillé et filet de poulet traité en salaison cuit rôti, surgelée.",1 pièce,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Frozen pies,11.0,d,4.0,"Composite foods,Pizza pies and quiches"
3596710520947,Tarte poivrons piments,"France,World",Auchan,Auchan tarte poivrons piment 500g,"Pâte (30%) garnie d'une préparation à base de tomates 29%, poivrons 23% et piment fort, surgelée.",1 pièce,,unknown,"en:fat-in-moderate-quantity,en:saturated-fat-in-moderate-quantity,en:sugars-in-low-quantity,en:salt-in-moderate-quantity",Salted pies,1.0,b,3.0,"Composite foods,Pizza pies and quiches"
3596710520954,Crêpes bœuf sauce chimichurri,"France,World",Auchan,AUCHAN CREPES BOEUF CHIMICHURRI x 4,"Crêpe (48%) garnie d'une préparation à base de tomates, bœuf fumé cuit et mélange chimichurri, surgelée.",1 pièce,,unknown,,,,unknown,4.0,
3596710520961,Crêpes pulled pork* sauce BBQ*effiloché de porc,"France,World",Auchan,Auchan crepes pulled pork barbecue,"Crêpe (48%) garnie d'une préparation à base de tomates, effiloché de porc cuit et marinade barcebue, surgelée.",1 pièce,,unknown,,,,unknown,4.0,
3596710521180,Les fritures chocolat au lait - 37% de cacao,"France,World",Vendome,Vendome bio friture chocolat lait12,Fritures en chocolat au lait 37% de cacao issues de l'Agriculture Biologique et du Commerce Equitable. Production certifiée par FR-BIO-10. Distribution certifiée par FR-BIO-01.,0.12 kg,,unknown,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Chocolates,25.0,e,3.0,"Sugary snacks,Chocolate products"
3596710521197,Les fritures chocolat noir - 72% de cacao,"France,World",Vendome,Vendome bio friture chocolat noir 1,Fritures de chocolat noir 72% de cacao issues de l'Agriculture Biologique et du Commerce Equitable. Production certifiée par FR-BIO-10. Distribution certifiée par FR-BIO-01.,0.12 kg,35.0,d,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Dark chocolates,18.0,d,3.0,"Sugary snacks,Chocolate products"
3596710521203,Vendome sucettes choco pâques 18g,"France,World",Vendome,Vendome sucettes choco pâques 18g,Moulage en chocolat au lait extra fin décoré,0.018 kg,66.0,b,"en:fat-in-high-quantity,en:saturated-fat-in-high-quantity,en:sugars-in-high-quantity,en:salt-in-low-quantity",Lollipops,24.0,e,4.0,"Sugary snacks,Sweets"
